date,client_union_id,community_id,create_date
2020-05-07,85599,-130116135,2018-11-23
2020-05-07,85600,-130222183,2019-01-15
2020-05-07,85601,-130418212,2018-12-28
2020-05-07,85602,-130120034,2018-08-18
2020-05-07,85603,-130244005,2018-10-03
2020-05-07,85604,-130410497,2019-01-11
2020-05-07,85605,-130397434,2018-11-14
2020-05-07,85606,-130563626,2019-01-15
2020-05-07,85607,-130650917,2019-01-20
2020-05-07,85608,-130317355,2018-12-22
2020-05-07,85609,-130643509,2018-10-11
2020-05-07,85610,-130665396,2019-02-13
2020-05-07,85611,-130928478,2018-09-16
2020-05-07,85612,-130164897,2018-11-12
2020-05-07,85613,-130669473,2019-02-06
2020-05-07,85614,-130827481,2018-10-08
2020-05-07,85615,-130619764,2018-10-19
2020-05-07,85616,-130228942,2018-10-22
2020-05-07,85617,-130486740,2018-12-12
2020-05-07,85618,-130731969,2019-02-21
2020-05-07,85619,-130764827,2018-12-19
2020-05-07,85620,-130424165,2018-11-13
2020-05-07,85621,-130219941,2019-01-30
2020-05-07,85622,-130142022,2019-01-08
2020-05-07,85623,-130053942,2018-09-02
2020-05-07,85624,-130917505,2018-12-30
2020-05-07,85625,-130808752,2019-01-29
2020-05-07,85626,-130163723,2018-10-26
2020-05-07,85627,-130378077,2018-12-29
2020-05-07,85628,-130668427,2018-08-02
2020-05-07,85629,-130793675,2019-01-01
2020-05-07,85630,-130871912,2019-01-18
2020-05-07,85631,-130751895,2018-11-11
2020-05-07,85632,-130877917,2019-02-23
2020-05-07,85633,-130862922,2018-12-13
2020-05-07,85634,-130448743,2018-09-05
2020-05-07,85635,-130000499,2019-02-16
2020-05-07,85636,-130728888,2018-09-24
2020-05-07,85637,-130028712,2019-01-22
2020-05-07,85638,-130790298,2018-10-10
2020-05-07,85639,-130870387,2018-12-02
2020-05-07,85640,-130854526,2019-02-18
2020-05-07,85641,-130447915,2018-08-14
2020-05-07,85642,-130190223,2019-01-06
2020-05-07,85643,-130056037,2018-08-11
2020-05-07,85644,-130685213,2019-02-16
2020-05-07,85645,-130581259,2018-11-12
2020-05-07,85646,-130249383,2018-12-09
2020-05-07,85647,-130225528,2018-12-28
2020-05-07,85648,-130627583,2019-01-25
2020-05-07,85649,-130833884,2018-09-30
2020-05-07,85650,-130299766,2019-02-04
2020-05-07,85651,-130219234,2018-08-06
2020-05-07,85652,-130855217,2018-11-28
2020-05-07,85653,-130486055,2018-10-21
2020-05-07,85654,-130055522,2018-10-27
2020-05-07,85655,-130471599,2019-02-19
2020-05-07,85656,-130054669,2019-02-23
2020-05-07,85657,-130360938,2018-08-22
2020-05-07,85658,-130178112,2018-08-20
2020-05-07,85659,-130801462,2019-02-08
2020-05-07,85660,-130890611,2018-10-16
2020-05-07,85661,-130250558,2018-12-26
2020-05-07,85662,-130435930,2018-10-11
2020-05-07,85663,-130150178,2018-12-20
2020-05-07,85664,-130021196,2019-02-27
2020-05-07,85665,-130925445,2018-12-03
2020-05-07,85666,-130524504,2018-11-27
2020-05-07,85667,-130021967,2018-08-21
2020-05-07,85668,-130111711,2018-08-19
2020-05-07,85669,-130884725,2019-01-17
2020-05-07,85670,-130413243,2018-10-01
2020-05-07,85671,-130165739,2018-11-13
2020-05-07,85672,-130315311,2018-08-13
2020-05-07,85673,-130756720,2018-09-10
2020-05-07,85674,-130583449,2018-11-12
2020-05-07,85675,-130247749,2018-11-19
2020-05-07,85676,-130717372,2018-10-12
2020-05-07,85677,-130103634,2018-11-02
2020-05-07,85678,-130548699,2018-12-24
2020-05-07,85679,-130232173,2019-02-01
2020-05-07,85680,-130338044,2018-10-27
2020-05-07,85681,-130370885,2018-12-07
2020-05-07,85682,-130470785,2019-02-27
2020-05-07,85683,-130475047,2018-11-13
2020-05-07,85684,-130140928,2018-11-15
2020-05-07,85685,-130395026,2018-11-15
2020-05-07,85686,-130119475,2018-11-14
2020-05-07,85687,-130197482,2019-02-07
2020-05-07,85688,-130996568,2019-01-24
2020-05-07,85689,-130991150,2018-12-24
2020-05-07,85690,-130584397,2019-02-26
2020-05-07,85691,-130357656,2019-01-19
2020-05-07,85692,-130390969,2018-09-08
2020-05-07,85693,-130478991,2018-12-23
2020-05-07,85694,-130191229,2019-02-08
2020-05-07,85695,-130008762,2018-08-26
2020-05-07,85696,-130876517,2018-09-20
2020-05-07,85697,-130506137,2018-11-15
2020-05-07,85698,-130620866,2018-12-04
2020-05-07,85699,-130312616,2018-08-10
2020-05-07,85700,-130165395,2018-11-23
2020-05-07,85701,-130588015,2018-12-11
2020-05-07,85702,-130768796,2018-10-11
2020-05-07,85703,-130002150,2019-02-27
2020-05-07,85704,-130023958,2018-11-06
2020-05-07,85705,-130384924,2019-03-02
2020-05-07,85706,-130818986,2018-11-20
2020-05-07,85707,-130790194,2018-12-12
2020-05-07,85708,-130904906,2018-11-17
2020-05-07,85709,-130815942,2018-12-25
2020-05-07,85710,-130976929,2019-01-03
2020-05-07,85711,-130994165,2018-08-09
2020-05-07,85712,-130118432,2019-01-22
2020-05-07,85713,-130555541,2018-11-20
2020-05-07,85714,-130301424,2018-08-10
2020-05-07,85715,-130925470,2018-12-16
2020-05-07,85716,-130195505,2019-02-12
2020-05-07,85717,-130218489,2018-12-23
2020-05-07,85718,-130007164,2018-12-15
2020-05-07,85719,-130641245,2018-11-13
2020-05-07,85720,-130406725,2018-12-05
2020-05-07,85721,-130535861,2018-08-03
2020-05-07,85722,-130328317,2018-12-23
2020-05-07,85723,-130297857,2019-01-01
2020-05-07,85724,-130955372,2019-01-13
2020-05-07,85725,-130501436,2018-12-28
2020-05-07,85726,-130689951,2019-01-29
2020-05-07,85727,-130115669,2018-10-14
2020-05-07,85728,-130718101,2019-02-07
2020-05-07,85729,-130101991,2018-08-26
2020-05-07,85730,-130045212,2018-10-28
2020-05-07,85731,-130092825,2019-02-04
2020-05-07,85732,-130612841,2018-12-19
2020-05-07,85733,-130061658,2018-09-28
2020-05-07,85734,-130472908,2018-11-28
2020-05-07,85735,-130352539,2018-09-18
2020-05-07,85736,-130000139,2019-01-08
2020-05-07,85737,-130170966,2019-01-15
2020-05-07,85738,-130550353,2018-11-25
2020-05-07,85739,-130707513,2019-02-25
2020-05-07,85740,-130359805,2018-12-28
2020-05-07,85741,-130137419,2019-01-10
2020-05-07,85742,-130255392,2018-10-13
2020-05-07,85743,-130689371,2019-01-01
2020-05-07,85744,-130400509,2018-10-19
2020-05-07,85745,-130442223,2018-11-19
2020-05-07,85746,-130462452,2019-01-24
2020-05-07,85747,-130275112,2018-12-21
2020-05-07,85748,-130969395,2018-11-16
2020-05-07,85749,-130322955,2018-12-09
2020-05-07,85750,-130437309,2018-11-12
2020-05-07,85751,-130028049,2018-08-20
2020-05-07,85752,-130557635,2018-10-19
2020-05-07,85753,-130119842,2019-02-12
2020-05-07,85754,-130197187,2018-09-07
2020-05-07,85755,-130402012,2019-02-15
2020-05-07,85756,-130463438,2018-11-19
2020-05-07,85757,-130565259,2018-08-30
2020-05-07,85758,-130844735,2018-10-17
2020-05-07,85759,-130845111,2018-11-12
2020-05-07,85760,-130920330,2019-02-03
2020-05-07,85761,-130796563,2018-11-06
2020-05-07,85762,-130177629,2018-10-22
2020-05-07,85763,-130822048,2018-10-24
2020-05-07,85764,-130429988,2018-09-14
2020-05-07,85765,-130732756,2018-10-25
2020-05-07,85766,-130498877,2019-02-22
2020-05-07,85767,-130765908,2019-03-03
2020-05-07,85768,-130711904,2019-01-17
2020-05-07,85769,-130524108,2018-12-18
2020-05-07,85770,-130598457,2018-11-25
2020-05-07,85771,-130541319,2018-08-24
2020-05-07,85772,-130927566,2018-11-16
2020-05-07,85773,-130980083,2018-08-11
2020-05-07,85774,-130475285,2018-12-18
2020-05-07,85775,-130450830,2018-12-21
2020-05-07,85776,-130598828,2018-08-04
2020-05-07,85777,-130066202,2018-07-31
2020-05-07,85778,-130612549,2019-01-20
2020-05-07,85779,-130586706,2019-01-09
2020-05-07,85780,-130374431,2019-01-03
2020-05-07,85781,-130021039,2018-10-26
2020-05-07,85782,-130134137,2018-11-14
2020-05-07,85783,-130001465,2019-01-06
2020-05-07,85784,-130946245,2018-11-16
2020-05-07,85785,-130580554,2018-11-30
2020-05-07,85786,-130171150,2018-10-14
2020-05-07,85787,-130361612,2018-12-09
2020-05-07,85788,-130189709,2019-01-29
2020-05-07,85789,-130887681,2018-09-21
2020-05-07,85790,-130755677,2018-12-08
2020-05-07,85791,-130366423,2019-02-13
2020-05-07,85792,-130398790,2019-02-23
2020-05-07,85793,-130474461,2018-12-01
2020-05-07,85794,-130345700,2019-02-21
2020-05-07,85795,-130442596,2018-09-07
2020-05-07,85796,-130609144,2018-11-09
2020-05-07,85797,-130753751,2018-11-25
2020-05-07,85798,-130182833,2019-02-08
2020-05-07,85799,-130835335,2018-12-29
2020-05-07,85800,-130081842,2018-09-24
2020-05-07,85801,-130187888,2018-12-06
2020-05-07,85802,-130813391,2018-12-26
2020-05-07,85803,-130612365,2018-11-18
2020-05-07,85804,-130658321,2019-01-31
2020-05-07,85805,-130162477,2019-02-04
2020-05-07,85806,-130446301,2019-03-06
2020-05-07,85807,-130980274,2018-11-14
2020-05-07,85808,-130503798,2018-10-30
2020-05-07,85809,-130415632,2018-11-07
2020-05-07,85810,-130139790,2018-11-04
2020-05-07,85811,-130411237,2018-12-20
2020-05-07,85812,-130766940,2018-11-29
2020-05-07,85813,-130995057,2019-02-09
2020-05-07,85814,-130343490,2018-12-27
2020-05-07,85815,-130567756,2018-11-04
2020-05-07,85816,-130165762,2018-10-23
2020-05-07,85817,-130056482,2018-08-30
2020-05-07,85818,-130634931,2018-12-31
2020-05-07,85819,-130535929,2018-12-09
2020-05-07,85820,-130812998,2018-10-15
2020-05-07,85821,-130995137,2019-03-01
2020-05-07,85822,-130612244,2018-12-20
2020-05-07,85823,-130109035,2018-10-17
2020-05-07,85824,-130603712,2019-02-07
2020-05-07,85825,-130806849,2019-01-04
2020-05-07,85826,-130867858,2019-01-05
2020-05-07,85827,-130415020,2018-10-24
2020-05-07,85828,-130054610,2019-01-24
2020-05-07,85829,-130892625,2018-11-13
2020-05-07,85830,-130184073,2018-11-24
2020-05-07,85831,-130308599,2019-01-09
2020-05-07,85832,-130732296,2018-10-08
2020-05-07,85833,-130838884,2018-11-24
2020-05-07,85834,-130059585,2018-11-24
2020-05-07,85835,-130444658,2018-12-28
2020-05-07,85836,-130166289,2018-10-12
2020-05-07,85837,-130082982,2018-11-06
2020-05-07,85838,-130931863,2019-01-18
2020-05-07,85839,-130452940,2019-01-10
2020-05-07,85840,-130902087,2018-09-19
2020-05-07,85841,-130615266,2018-12-21
2020-05-07,85842,-130697330,2018-09-28
2020-05-07,85843,-130045415,2018-08-18
2020-05-07,85844,-130039751,2018-09-14
2020-05-07,85845,-130038131,2018-09-11
2020-05-07,85846,-130340179,2019-01-25
2020-05-07,85847,-130264734,2018-08-23
2020-05-07,85848,-130864748,2019-02-10
2020-05-07,85849,-130949308,2018-09-11
2020-05-07,85850,-130792636,2018-10-19
2020-05-07,85851,-130139152,2018-11-27
2020-05-07,85852,-130906107,2018-08-27
2020-05-07,85853,-130530320,2018-12-24
2020-05-07,85854,-130159901,2018-09-28
2020-05-07,85855,-130605282,2018-11-09
2020-05-07,85856,-130334496,2019-02-02
2020-05-07,85857,-130960711,2018-12-25
2020-05-07,85858,-130168609,2019-02-05
2020-05-07,85859,-130240737,2018-09-15
2020-05-07,85860,-130809509,2019-01-06
2020-05-07,85861,-130317810,2019-02-13
2020-05-07,85862,-130096084,2018-08-10
2020-05-07,85863,-130247650,2019-02-26
2020-05-07,85864,-130680530,2018-07-30
2020-05-07,85865,-130057940,2019-02-25
2020-05-07,85866,-130599374,2018-08-07
2020-05-07,85867,-130521864,2018-10-29
2020-05-07,85868,-130019585,2019-01-08
2020-05-07,85869,-130325496,2019-01-25
2020-05-07,85870,-130120172,2019-02-20
2020-05-07,85871,-130942016,2018-11-28
2020-05-07,85872,-130082169,2018-11-14
2020-05-07,85873,-130456766,2018-08-26
2020-05-07,85874,-130714511,2018-09-26
2020-05-07,85875,-130395023,2019-01-20
2020-05-07,85876,-130072318,2019-02-27
2020-05-07,85877,-130319847,2018-11-01
2020-05-07,85878,-130604119,2018-10-07
2020-05-07,85879,-130471604,2018-10-25
2020-05-07,85880,-130410735,2018-10-11
2020-05-07,85881,-130839275,2018-10-13
2020-05-07,85882,-130478192,2019-02-12
2020-05-07,85883,-130545563,2019-02-04
2020-05-07,85884,-130218653,2018-10-09
2020-05-07,85885,-130120322,2018-09-13
2020-05-07,85886,-130571326,2018-08-31
2020-05-07,85887,-130065958,2018-10-23
2020-05-07,85888,-130873090,2018-08-02
2020-05-07,85889,-130697888,2019-03-01
2020-05-07,85890,-130127555,2018-11-07
2020-05-07,85891,-130120389,2018-11-28
2020-05-07,85892,-130508026,2019-01-24
2020-05-07,85893,-130707795,2019-02-11
2020-05-07,85894,-130376551,2018-10-31
2020-05-07,85895,-130605323,2019-01-03
2020-05-07,85896,-130068536,2018-10-08
2020-05-07,85897,-130898971,2019-02-01
2020-05-07,85898,-130112834,2019-01-02
2020-05-07,85899,-130447652,2018-08-04
2020-05-07,85900,-130758769,2019-02-05
2020-05-07,85901,-130528098,2019-03-01
2020-05-07,85902,-130040190,2018-12-16
2020-05-07,85903,-130792547,2019-01-14
2020-05-07,85904,-130241763,2019-02-17
2020-05-07,85905,-130913696,2018-10-27
2020-05-07,85906,-130201530,2018-11-21
2020-05-07,85907,-130089082,2019-01-30
2020-05-07,85908,-130594553,2018-10-12
2020-05-07,85909,-130497412,2019-02-07
2020-05-07,85910,-130928830,2019-02-09
2020-05-07,85911,-130422396,2018-10-23
2020-05-07,85912,-130906279,2018-11-19
2020-05-07,85913,-130238376,2018-11-11
2020-05-07,85914,-130136125,2018-12-30
2020-05-07,85915,-130258643,2019-01-24
2020-05-07,85916,-130949919,2019-02-09
2020-05-07,85917,-130010376,2018-11-21
2020-05-07,85918,-130743313,2019-01-17
2020-05-07,85919,-130666699,2018-09-23
2020-05-07,85920,-130937864,2018-07-31
2020-05-07,85921,-130694889,2018-09-21
2020-05-07,85922,-130579672,2019-02-04
2020-05-07,85923,-130121045,2018-11-04
2020-05-07,85924,-130782218,2018-12-19
2020-05-07,85925,-130258165,2018-08-11
2020-05-07,85926,-130503935,2019-02-27
2020-05-07,85927,-130250461,2018-11-17
2020-05-07,85928,-130799648,2019-01-25
2020-05-07,85929,-130098474,2018-12-27
2020-05-07,85930,-130967369,2018-11-04
2020-05-07,85931,-130706014,2018-11-22
2020-05-07,85932,-130152464,2018-12-24
2020-05-07,85933,-130726583,2018-08-12
2020-05-07,85934,-130841432,2018-10-29
2020-05-07,85935,-130643365,2019-02-21
2020-05-07,85936,-130952813,2019-02-16
2020-05-07,85937,-130975656,2018-10-27
2020-05-07,85938,-130797436,2018-11-08
2020-05-07,85939,-130065538,2019-02-06
2020-05-07,85940,-130720986,2018-09-14
2020-05-07,85941,-130025423,2019-02-18
2020-05-07,85942,-130893277,2019-01-01
2020-05-07,85943,-130418093,2018-12-30
2020-05-07,85944,-130323981,2019-02-15
2020-05-07,85945,-130329369,2019-02-07
2020-05-07,85946,-130676659,2018-12-17
2020-05-07,85947,-130021558,2018-12-24
2020-05-07,85948,-130788773,2018-08-15
2020-05-07,85949,-130248676,2018-08-12
2020-05-07,85950,-130401473,2018-08-04
2020-05-07,85951,-130337207,2018-08-14
2020-05-07,85952,-130805820,2018-10-10
2020-05-07,85953,-130928430,2019-03-06
2020-05-07,85954,-130169189,2018-10-25
2020-05-07,85955,-130697687,2019-01-29
2020-05-07,85956,-130095612,2018-11-08
2020-05-07,85957,-130472190,2018-10-10
2020-05-07,85958,-130489798,2018-10-09
2020-05-07,85959,-130762780,2018-11-21
2020-05-07,85960,-130096537,2018-10-05
2020-05-07,85961,-130490733,2019-01-24
2020-05-07,85962,-130861353,2018-11-28
2020-05-07,85963,-130445013,2018-12-07
2020-05-07,85964,-130156079,2018-07-31
2020-05-07,85965,-130723534,2019-02-19
2020-05-07,85966,-130737722,2019-02-24
2020-05-07,85967,-130823724,2018-11-14
2020-05-07,85968,-130673006,2019-02-13
2020-05-07,85969,-130246598,2018-08-23
2020-05-07,85970,-130536731,2018-09-15
2020-05-07,85971,-130704771,2018-11-18
2020-05-07,85972,-130463925,2018-09-22
2020-05-07,85973,-130323955,2018-10-25
2020-05-07,85974,-130253632,2018-12-04
2020-05-07,85975,-130995459,2019-02-26
2020-05-07,85976,-130982773,2018-09-29
2020-05-07,85977,-130457367,2018-08-05
2020-05-07,85978,-130626956,2019-02-09
2020-05-07,85979,-130886051,2018-11-12
2020-05-07,85980,-130675296,2018-12-08
2020-05-07,85981,-130465551,2018-12-07
2020-05-07,85982,-130260374,2018-10-09
2020-05-07,85983,-130562746,2018-11-11
2020-05-07,85984,-130830510,2018-12-27
2020-05-07,85985,-130192613,2018-09-18
2020-05-07,85986,-130535870,2018-09-25
2020-05-07,85987,-130454874,2019-02-16
2020-05-07,85988,-130676911,2018-12-02
2020-05-07,85989,-130447399,2019-01-04
2020-05-07,85990,-130665298,2018-09-26
2020-05-07,85991,-130933280,2018-12-13
2020-05-07,85992,-130458238,2018-08-14
2020-05-07,85993,-130527069,2019-01-11
2020-05-07,85994,-130606559,2018-12-11
2020-05-07,85995,-130513450,2019-01-22
2020-05-07,85996,-130457346,2019-01-16
2020-05-07,85997,-130061349,2018-12-12
2020-05-07,85998,-130256355,2019-02-01
2020-05-07,85999,-130468990,2018-09-04
2020-05-07,86000,-130230047,2018-12-04
2020-05-07,86001,-130792335,2019-02-01
2020-05-07,86002,-130804631,2018-08-21
2020-05-07,86003,-130837512,2018-10-02
2020-05-07,86004,-130683146,2018-08-06
2020-05-07,86005,-130586059,2019-01-09
2020-05-07,86006,-130402281,2018-12-07
2020-05-07,86007,-130315937,2018-10-13
2020-05-07,86008,-130199119,2018-09-15
2020-05-07,86009,-130249790,2019-01-10
2020-05-07,86010,-130570028,2018-10-27
2020-05-07,86011,-130596434,2018-10-24
2020-05-07,86012,-130313604,2018-12-20
2020-05-07,86013,-130244237,2018-12-22
2020-05-07,86014,-130946434,2019-01-10
2020-05-07,86015,-130647130,2018-08-08
2020-05-07,86016,-130162833,2019-02-13
2020-05-07,86017,-130765534,2018-11-19
2020-05-07,86018,-130675565,2018-12-01
2020-05-07,86019,-130716748,2018-09-22
2020-05-07,86020,-130003622,2018-11-17
2020-05-07,86021,-130618483,2018-11-07
2020-05-07,86022,-130419500,2018-08-09
2020-05-07,86023,-130580442,2018-07-30
2020-05-07,86024,-130625421,2019-02-26
2020-05-07,86025,-130757070,2018-11-16
2020-05-07,86026,-130621199,2018-12-14
2020-05-07,86027,-130891145,2018-08-08
2020-05-07,86028,-130883759,2018-08-16
2020-05-07,86029,-130304694,2018-11-18
2020-05-07,86030,-130505471,2018-08-28
2020-05-07,86031,-130578493,2019-02-28
2020-05-07,86032,-130972134,2018-10-29
2020-05-07,86033,-130845962,2019-01-14
2020-05-07,86034,-130467023,2019-01-25
2020-05-07,86035,-130916519,2018-09-18
2020-05-07,86036,-130023077,2019-02-19
2020-05-07,86037,-130525208,2018-11-09
2020-05-07,86038,-130032315,2018-09-20
2020-05-07,86039,-130876224,2018-10-11
2020-05-07,86040,-130006235,2018-11-04
2020-05-07,86041,-130761671,2018-11-30
2020-05-07,86042,-130760791,2019-02-20
2020-05-07,86043,-130261630,2019-01-15
2020-05-07,86044,-130969296,2018-11-17
2020-05-07,86045,-130026538,2018-12-04
2020-05-07,86046,-130999372,2018-11-10
2020-05-07,86047,-130886591,2019-01-27
2020-05-07,86048,-130786228,2018-12-23
2020-05-07,86049,-130645541,2019-02-08
2020-05-07,86050,-130795017,2018-09-18
2020-05-07,86051,-130188342,2018-08-23
2020-05-07,86052,-130922356,2018-08-02
2020-05-07,86053,-130171556,2018-11-29
2020-05-07,86054,-130050097,2018-12-10
2020-05-07,86055,-130592017,2019-01-14
2020-05-07,86056,-130549570,2018-10-03
2020-05-07,86057,-130136275,2019-01-25
2020-05-07,86058,-130855132,2018-10-11
2020-05-07,86059,-130854021,2018-12-13
2020-05-07,86060,-130628277,2018-11-07
2020-05-07,86061,-130912625,2018-09-08
2020-05-07,86062,-130917693,2018-08-12
2020-05-07,86063,-130632162,2018-09-19
2020-05-07,86064,-130531457,2018-11-10
2020-05-07,86065,-130165772,2018-11-22
2020-05-07,86066,-130963581,2018-12-29
2020-05-07,86067,-130983884,2019-01-08
2020-05-07,86068,-130027412,2018-08-24
2020-05-07,86069,-130188235,2018-12-13
2020-05-07,86070,-130424615,2019-01-20
2020-05-07,86071,-130526807,2019-01-15
2020-05-07,86072,-130310561,2019-01-30
2020-05-07,86073,-130168098,2018-08-01
2020-05-07,86074,-130686626,2018-12-27
2020-05-07,86075,-130195729,2018-10-17
2020-05-07,86076,-130634719,2018-09-28
2020-05-07,86077,-130090679,2018-09-07
2020-05-07,86078,-130159284,2018-12-31
2020-05-07,86079,-130738368,2019-02-28
2020-05-07,86080,-130447503,2019-02-11
2020-05-07,86081,-130261405,2018-10-13
2020-05-07,86082,-130725548,2019-01-27
2020-05-07,86083,-130025539,2018-12-13
2020-05-07,86084,-130245580,2019-02-10
2020-05-07,86085,-130429493,2018-09-28
2020-05-07,86086,-130397475,2018-12-09
2020-05-07,86087,-130989921,2019-02-20
2020-05-07,86088,-130970778,2019-01-30
2020-05-07,86089,-130472891,2019-01-13
2020-05-07,86090,-130776226,2018-09-13
2020-05-07,86091,-130956308,2019-02-15
2020-05-07,86092,-130289759,2018-09-13
2020-05-07,86093,-130982021,2019-02-17
2020-05-07,86094,-130306068,2018-08-03
2020-05-07,86095,-130025148,2018-08-26
2020-05-07,86096,-130139294,2019-02-21
2020-05-07,86097,-130019757,2019-02-07
2020-05-07,86098,-130480705,2018-12-25
2020-05-07,86099,-130699333,2018-12-27
2020-05-07,86100,-130932814,2018-08-23
2020-05-07,86101,-130783641,2018-10-02
2020-05-07,86102,-130136358,2018-10-23
2020-05-07,86103,-130790213,2019-01-12
2020-05-07,86104,-130643464,2018-08-26
2020-05-07,86105,-130433710,2018-07-29
2020-05-07,86106,-130108171,2018-09-27
2020-05-07,86107,-130636825,2018-10-17
2020-05-07,86108,-130564603,2018-10-09
2020-05-07,86109,-130019134,2018-10-25
2020-05-07,86110,-130186752,2018-08-08
2020-05-07,86111,-130359641,2018-12-12
2020-05-07,86112,-130617060,2018-12-10
2020-05-07,86113,-130750952,2019-02-28
2020-05-07,86114,-130055285,2019-01-02
2020-05-07,86115,-130830017,2018-12-24
2020-05-07,86116,-130012625,2019-01-31
2020-05-07,86117,-130454489,2019-02-11
2020-05-07,86118,-130504500,2019-01-08
2020-05-07,86119,-130416407,2019-01-02
2020-05-07,86120,-130110349,2018-11-09
2020-05-07,86121,-130408659,2018-12-12
2020-05-07,86122,-130833426,2019-02-27
2020-05-07,86123,-130795625,2018-12-03
2020-05-07,86124,-130839553,2018-11-19
2020-05-07,86125,-130177998,2018-10-16
2020-05-07,86126,-130645319,2018-12-05
2020-05-07,86127,-130227274,2018-09-13
2020-05-07,86128,-130228865,2019-02-16
2020-05-07,86129,-130683904,2019-02-28
2020-05-07,86130,-130323769,2018-12-22
2020-05-07,86131,-130625056,2018-09-28
2020-05-07,86132,-130914572,2018-12-13
2020-05-07,86133,-130978006,2019-02-13
2020-05-07,86134,-130007320,2018-10-02
2020-05-07,86135,-130752025,2019-01-31
2020-05-07,86136,-130938916,2019-01-17
2020-05-07,86137,-130886903,2018-11-29
2020-05-07,86138,-130318092,2018-08-25
2020-05-07,86139,-130967461,2019-01-08
2020-05-07,86140,-130532958,2018-12-10
2020-05-07,86141,-130596344,2018-11-10
2020-05-07,86142,-130990386,2019-03-02
2020-05-07,86143,-130352965,2019-01-19
2020-05-07,86144,-130257510,2018-10-03
2020-05-07,86145,-130287136,2018-09-01
2020-05-07,86146,-130485671,2018-09-25
2020-05-07,86147,-130193491,2018-08-26
2020-05-07,86148,-130763896,2018-10-21
2020-05-07,86149,-130934667,2018-11-30
2020-05-07,86150,-130936022,2019-02-26
2020-05-07,86151,-130098210,2018-11-20
2020-05-07,86152,-130572384,2019-02-09
2020-05-07,86153,-130929749,2019-01-02
2020-05-07,86154,-130349392,2019-01-30
2020-05-07,86155,-130092070,2018-11-09
2020-05-07,86156,-130395595,2018-12-17
2020-05-07,86157,-130922895,2018-10-23
2020-05-07,86158,-130872147,2018-12-27
2020-05-07,86159,-130561026,2018-11-16
2020-05-07,86160,-130651005,2019-01-07
2020-05-07,86161,-130449420,2019-01-08
2020-05-07,86162,-130044872,2018-10-17
2020-05-07,86163,-130750791,2019-02-23
2020-05-07,86164,-130285288,2019-01-10
2020-05-07,86165,-130900471,2019-01-18
2020-05-07,86166,-130877739,2019-01-03
2020-05-07,86167,-130114151,2018-08-17
2020-05-07,86168,-130329105,2018-11-26
2020-05-07,86169,-130123190,2018-11-09
2020-05-07,86170,-130504248,2018-08-14
2020-05-07,86171,-130844694,2019-01-14
2020-05-07,86172,-130359897,2018-12-10
2020-05-07,86173,-130398529,2018-11-30
2020-05-07,86174,-130092563,2018-09-10
2020-05-07,86175,-130903924,2018-08-26
2020-05-07,86176,-130605161,2019-02-24
2020-05-07,86177,-130110615,2019-01-06
2020-05-07,86178,-130874537,2019-01-08
2020-05-07,86179,-130181887,2018-12-10
2020-05-07,86180,-130233767,2018-08-20
2020-05-07,86181,-130220655,2018-09-23
2020-05-07,86182,-130161858,2018-12-10
2020-05-07,86183,-130395735,2019-01-16
2020-05-07,86184,-130175981,2019-02-15
2020-05-07,86185,-130860064,2018-11-09
2020-05-07,86186,-130650315,2019-01-08
2020-05-07,86187,-130352997,2018-09-27
2020-05-07,86188,-130384646,2019-01-14
2020-05-07,86189,-130756279,2019-01-02
2020-05-07,86190,-130953926,2018-11-23
2020-05-07,86191,-130302624,2018-07-30
2020-05-07,86192,-130974888,2018-12-12
2020-05-07,86193,-130767734,2018-10-14
2020-05-07,86194,-130101661,2018-10-09
2020-05-07,86195,-130313562,2018-12-13
2020-05-07,86196,-130569122,2018-11-30
2020-05-07,86197,-130683266,2019-03-06
2020-05-07,86198,-130633992,2018-09-25
2020-05-07,86199,-130032121,2018-08-25
2020-05-07,86200,-130847776,2019-01-24
2020-05-07,86201,-130508400,2019-01-04
2020-05-07,86202,-130694924,2019-01-28
2020-05-07,86203,-130163146,2019-01-19
2020-05-07,86204,-130807799,2018-12-04
2020-05-07,86205,-130932244,2019-01-09
2020-05-07,86206,-130442328,2019-03-04
2020-05-07,86207,-130319543,2019-02-25
2020-05-07,86208,-130131480,2018-12-13
2020-05-07,86209,-130965027,2018-10-12
2020-05-07,86210,-130536263,2018-12-07
2020-05-07,86211,-130486114,2018-10-30
2020-05-07,86212,-130121513,2019-02-19
2020-05-07,86213,-130436138,2018-12-15
2020-05-07,86214,-130994254,2018-10-18
2020-05-07,86215,-130552481,2019-03-05
2020-05-07,86216,-130951279,2018-08-16
2020-05-07,86217,-130492699,2018-10-18
2020-05-07,86218,-130130174,2019-01-26
2020-05-07,86219,-130321500,2018-11-21
2020-05-07,86220,-130748798,2018-12-24
2020-05-07,86221,-130907788,2019-02-01
2020-05-07,86222,-130857789,2018-08-20
2020-05-07,86223,-130463303,2018-11-08
2020-05-07,86224,-130365969,2018-11-11
2020-05-07,86225,-130330632,2019-02-10
2020-05-07,86226,-130046133,2018-09-03
2020-05-07,86227,-130209910,2019-02-13
2020-05-07,86228,-130869208,2019-02-12
2020-05-07,86229,-130612987,2018-12-12
2020-05-07,86230,-130138576,2018-08-15
2020-05-07,86231,-130966057,2018-11-05
2020-05-07,86232,-130062054,2018-10-17
2020-05-07,86233,-130465459,2019-01-25
